ReservationId,UserId,CourtId,BeginTime,EndTime
1286,1338,23,2021-10-12 19:00:00,2021-10-12 20:00:00
1287,209,28,2021-09-07 09:00:00,2021-09-07 10:00:00
1288,655,11,2021-10-02 18:00:00,2021-10-02 19:00:00
1289,1367,4,2021-10-26 14:00:00,2021-10-26 15:00:00
1290,1084,0,2021-10-04 20:00:00,2021-10-04 21:00:00
1291,487,13,2021-10-01 17:00:00,2021-10-01 18:00:00
1292,598,7,2021-10-29 15:00:00,2021-10-29 16:00:00
1293,711,4,2021-11-02 09:00:00,2021-11-02 10:00:00
1294,507,23,2021-10-13 14:00:00,2021-10-13 15:00:00
1295,428,17,2021-10-07 10:00:00,2021-10-07 11:00:00
1296,256,14,2021-11-12 17:00:00,2021-11-12 18:00:00
1297,1271,14,2021-10-26 14:00:00,2021-10-26 15:00:00
1298,526,27,2021-11-11 19:00:00,2021-11-11 20:00:00
1299,42,22,2021-10-01 10:00:00,2021-10-01 11:00:00
1300,1481,27,2021-10-11 18:00:00,2021-10-11 19:00:00
1301,191,5,2021-09-10 10:00:00,2021-09-10 11:00:00
1302,1383,15,2021-11-02 21:00:00,2021-11-02 22:00:00
1303,478,10,2021-09-10 14:00:00,2021-09-10 15:00:00
1304,938,8,2021-09-26 21:00:00,2021-09-26 22:00:00
1305,280,28,2021-10-10 14:00:00,2021-10-10 15:00:00
1306,194,18,2021-11-03 18:00:00,2021-11-03 19:00:00
1307,1296,8,2021-09-21 11:00:00,2021-09-21 12:00:00
1308,1232,20,2021-10-04 19:00:00,2021-10-04 20:00:00
1309,772,26,2021-08-27 13:00:00,2021-08-27 14:00:00
1310,334,7,2021-09-11 11:00:00,2021-09-11 12:00:00
1311,80,10,2021-10-27 10:00:00,2021-10-27 11:00:00
1312,1221,30,2021-09-21 09:00:00,2021-09-21 10:00:00
1313,746,22,2021-08-23 18:00:00,2021-08-23 19:00:00
1314,981,21,2021-10-23 14:00:00,2021-10-23 15:00:00
1315,628,27,2021-08-25 17:00:00,2021-08-25 18:00:00
1316,1347,18,2021-09-20 10:00:00,2021-09-20 11:00:00
1317,307,25,2021-08-23 15:00:00,2021-08-23 16:00:00
1318,441,9,2021-10-04 16:00:00,2021-10-04 17:00:00
1319,4,4,2021-09-30 18:00:00,2021-09-30 19:00:00
1320,1389,11,2021-09-06 10:00:00,2021-09-06 11:00:00
1321,1474,28,2021-09-28 21:00:00,2021-09-28 22:00:00
1322,625,12,2021-10-22 19:00:00,2021-10-22 20:00:00
1323,530,10,2021-08-30 21:00:00,2021-08-30 22:00:00
1324,853,17,2021-09-25 09:00:00,2021-09-25 10:00:00
1325,333,24,2021-08-25 19:00:00,2021-08-25 20:00:00
1326,317,18,2021-10-24 20:00:00,2021-10-24 21:00:00
1327,174,14,2021-09-10 09:00:00,2021-09-10 10:00:00
1328,219,16,2021-09-24 15:00:00,2021-09-24 16:00:00
1329,1072,16,2021-10-24 13:00:00,2021-10-24 14:00:00
1330,1215,12,2021-10-24 18:00:00,2021-10-24 19:00:00
1331,960,24,2021-08-23 15:00:00,2021-08-23 16:00:00
1332,670,1,2021-11-01 10:00:00,2021-11-01 11:00:00
1333,878,6,2021-10-27 11:00:00,2021-10-27 12:00:00
1334,961,19,2021-09-13 09:00:00,2021-09-13 10:00:00
1335,603,22,2021-08-23 16:00:00,2021-08-23 17:00:00
1336,1378,12,2021-10-16 21:00:00,2021-10-16 22:00:00
1337,1410,20,2021-11-06 17:00:00,2021-11-06 18:00:00
1338,254,26,2021-10-01 18:00:00,2021-10-01 19:00:00
1339,90,22,2021-09-22 17:00:00,2021-09-22 18:00:00
1340,653,3,2021-10-22 13:00:00,2021-10-22 14:00:00
1341,372,28,2021-10-13 14:00:00,2021-10-13 15:00:00
1342,287,26,2021-09-27 17:00:00,2021-09-27 18:00:00
1343,1286,0,2021-11-04 20:00:00,2021-11-04 21:00:00
1344,769,18,2021-10-16 13:00:00,2021-10-16 14:00:00
1345,259,4,2021-09-11 20:00:00,2021-09-11 21:00:00
1346,1311,21,2021-10-06 10:00:00,2021-10-06 11:00:00
1347,1462,15,2021-10-17 19:00:00,2021-10-17 20:00:00
1348,722,21,2021-09-16 14:00:00,2021-09-16 15:00:00
1349,662,26,2021-10-23 17:00:00,2021-10-23 18:00:00
1350,843,14,2021-09-27 19:00:00,2021-09-27 20:00:00
1351,157,30,2021-08-29 10:00:00,2021-08-29 11:00:00
1352,62,16,2021-09-11 13:00:00,2021-09-11 14:00:00
1353,949,13,2021-09-23 09:00:00,2021-09-23 10:00:00
1354,15,27,2021-10-31 13:00:00,2021-10-31 14:00:00
1355,800,27,2021-10-03 18:00:00,2021-10-03 19:00:00
1356,667,17,2021-09-11 09:00:00,2021-09-11 10:00:00
1357,96,7,2021-10-22 09:00:00,2021-10-22 10:00:00
1358,782,7,2021-09-06 09:00:00,2021-09-06 10:00:00
1359,701,0,2021-09-21 21:00:00,2021-09-21 22:00:00
1360,282,1,2021-09-28 14:00:00,2021-09-28 15:00:00
1361,311,20,2021-09-01 13:00:00,2021-09-01 14:00:00
1362,736,20,2021-09-27 10:00:00,2021-09-27 11:00:00
1363,35,12,2021-10-24 16:00:00,2021-10-24 17:00:00
1364,1139,4,2021-10-22 10:00:00,2021-10-22 11:00:00
1365,561,26,2021-09-19 20:00:00,2021-09-19 21:00:00
1366,127,6,2021-10-14 16:00:00,2021-10-14 17:00:00
1367,1312,15,2021-10-20 11:00:00,2021-10-20 12:00:00
1368,138,3,2021-09-23 09:00:00,2021-09-23 10:00:00
1369,1485,1,2021-10-06 20:00:00,2021-10-06 21:00:00
1370,807,24,2021-10-12 14:00:00,2021-10-12 15:00:00
1371,32,24,2021-10-15 14:00:00,2021-10-15 15:00:00
1372,1159,14,2021-09-24 10:00:00,2021-09-24 11:00:00
1373,145,13,2021-09-26 12:00:00,2021-09-26 13:00:00
1374,615,24,2021-10-05 12:00:00,2021-10-05 13:00:00
1375,644,9,2021-10-04 09:00:00,2021-10-04 10:00:00
1376,193,11,2021-09-05 20:00:00,2021-09-05 21:00:00
1377,1062,25,2021-09-01 09:00:00,2021-09-01 10:00:00
1378,777,0,2021-09-14 11:00:00,2021-09-14 12:00:00
1379,1184,13,2021-11-02 20:00:00,2021-11-02 21:00:00
1380,153,27,2021-10-16 18:00:00,2021-10-16 19:00:00
1381,121,25,2021-10-14 13:00:00,2021-10-14 14:00:00
1382,79,0,2021-09-23 18:00:00,2021-09-23 19:00:00
1383,567,16,2021-09-06 14:00:00,2021-09-06 15:00:00
1384,1136,13,2021-10-25 20:00:00,2021-10-25 21:00:00
1385,269,29,2021-11-02 16:00:00,2021-11-02 17:00:00
1386,246,8,2021-09-03 14:00:00,2021-09-03 15:00:00
1387,574,13,2021-09-23 20:00:00,2021-09-23 21:00:00
1388,1119,19,2021-11-01 11:00:00,2021-11-01 12:00:00
1389,1338,14,2021-10-31 16:00:00,2021-10-31 17:00:00
1390,233,26,2021-10-09 17:00:00,2021-10-09 18:00:00
1391,50,5,2021-09-28 20:00:00,2021-09-28 21:00:00
1392,460,25,2021-09-16 18:00:00,2021-09-16 19:00:00
1393,933,4,2021-09-03 09:00:00,2021-09-03 10:00:00
1394,134,3,2021-10-27 18:00:00,2021-10-27 19:00:00
1395,94,23,2021-09-29 19:00:00,2021-09-29 20:00:00
1396,381,29,2021-09-16 21:00:00,2021-09-16 22:00:00
1397,145,17,2021-10-19 21:00:00,2021-10-19 22:00:00
1398,104,28,2021-09-04 09:00:00,2021-09-04 10:00:00
1399,487,1,2021-09-05 10:00:00,2021-09-05 11:00:00
1400,1082,5,2021-08-24 16:00:00,2021-08-24 17:00:00
1401,605,20,2021-10-25 18:00:00,2021-10-25 19:00:00
1402,408,27,2021-10-14 11:00:00,2021-10-14 12:00:00
1403,94,14,2021-10-12 20:00:00,2021-10-12 21:00:00
1404,1181,13,2021-09-08 10:00:00,2021-09-08 11:00:00
1405,1434,20,2021-09-10 21:00:00,2021-09-10 22:00:00
1406,1400,12,2021-10-13 16:00:00,2021-10-13 17:00:00
1407,1477,2,2021-10-07 09:00:00,2021-10-07 10:00:00
1408,380,26,2021-10-29 12:00:00,2021-10-29 13:00:00
1409,890,14,2021-09-13 15:00:00,2021-09-13 16:00:00
1410,456,18,2021-11-01 15:00:00,2021-11-01 16:00:00
1411,953,7,2021-10-06 19:00:00,2021-10-06 20:00:00
1412,998,13,2021-10-03 10:00:00,2021-10-03 11:00:00
1413,1418,14,2021-10-11 18:00:00,2021-10-11 19:00:00
1414,223,16,2021-09-02 11:00:00,2021-09-02 12:00:00
1415,606,5,2021-09-04 14:00:00,2021-09-04 15:00:00
1416,152,9,2021-11-10 13:00:00,2021-11-10 14:00:00
1417,66,1,2021-09-04 17:00:00,2021-09-04 18:00:00
1418,961,20,2021-10-03 11:00:00,2021-10-03 12:00:00
1419,293,27,2021-10-04 09:00:00,2021-10-04 10:00:00
1420,54,5,2021-09-19 17:00:00,2021-09-19 18:00:00
1421,377,11,2021-08-26 09:00:00,2021-08-26 10:00:00
1422,839,16,2021-09-13 13:00:00,2021-09-13 14:00:00
1423,1341,0,2021-09-02 19:00:00,2021-09-02 20:00:00
1424,158,12,2021-09-04 11:00:00,2021-09-04 12:00:00
1425,617,0,2021-09-26 20:00:00,2021-09-26 21:00:00
1426,868,0,2021-10-07 12:00:00,2021-10-07 13:00:00
1427,311,12,2021-09-04 15:00:00,2021-09-04 16:00:00
1428,286,1,2021-10-20 17:00:00,2021-10-20 18:00:00
1429,779,28,2021-10-24 14:00:00,2021-10-24 15:00:00
1430,77,6,2021-08-25 10:00:00,2021-08-25 11:00:00
1431,1220,11,2021-09-21 20:00:00,2021-09-21 21:00:00
1432,1041,25,2021-11-10 18:00:00,2021-11-10 19:00:00
1433,449,24,2021-10-16 10:00:00,2021-10-16 11:00:00
1434,921,28,2021-10-05 19:00:00,2021-10-05 20:00:00
1435,614,9,2021-10-04 11:00:00,2021-10-04 12:00:00
1436,1264,25,2021-10-20 11:00:00,2021-10-20 12:00:00
1437,1448,0,2021-08-26 12:00:00,2021-08-26 13:00:00
1438,618,24,2021-10-20 17:00:00,2021-10-20 18:00:00
1439,45,12,2021-08-31 21:00:00,2021-08-31 22:00:00
1440,510,21,2021-11-03 18:00:00,2021-11-03 19:00:00
1441,75,16,2021-11-02 09:00:00,2021-11-02 10:00:00
1442,808,26,2021-09-13 09:00:00,2021-09-13 10:00:00
1443,1007,1,2021-09-08 16:00:00,2021-09-08 17:00:00
1444,987,28,2021-09-27 21:00:00,2021-09-27 22:00:00
1445,526,9,2021-10-11 19:00:00,2021-10-11 20:00:00
1446,1072,5,2021-09-18 18:00:00,2021-09-18 19:00:00
1447,1181,26,2021-09-02 09:00:00,2021-09-02 10:00:00
1448,648,27,2021-10-23 12:00:00,2021-10-23 13:00:00
1449,357,18,2021-10-11 10:00:00,2021-10-11 11:00:00
1450,1257,1,2021-08-31 14:00:00,2021-08-31 15:00:00
1451,61,28,2021-11-04 16:00:00,2021-11-04 17:00:00
1452,120,13,2021-10-11 21:00:00,2021-10-11 22:00:00
1453,658,15,2021-09-10 16:00:00,2021-09-10 17:00:00
1454,1425,12,2021-10-20 19:00:00,2021-10-20 20:00:00
1455,1256,13,2021-11-02 16:00:00,2021-11-02 17:00:00
1456,704,13,2021-09-16 12:00:00,2021-09-16 13:00:00
1457,1345,28,2021-10-19 09:00:00,2021-10-19 10:00:00
1458,570,18,2021-09-15 19:00:00,2021-09-15 20:00:00
1459,937,25,2021-09-20 12:00:00,2021-09-20 13:00:00
1460,547,24,2021-08-25 20:00:00,2021-08-25 21:00:00
1461,459,9,2021-10-08 20:00:00,2021-10-08 21:00:00
1462,521,5,2021-10-13 18:00:00,2021-10-13 19:00:00
1463,846,12,2021-09-09 15:00:00,2021-09-09 16:00:00
1464,1171,0,2021-09-10 15:00:00,2021-09-10 16:00:00
1465,1367,13,2021-10-31 16:00:00,2021-10-31 17:00:00
1466,438,19,2021-10-29 20:00:00,2021-10-29 21:00:00
1467,1484,8,2021-08-27 09:00:00,2021-08-27 10:00:00
1468,1171,25,2021-09-06 15:00:00,2021-09-06 16:00:00
1469,428,19,2021-11-04 11:00:00,2021-11-04 12:00:00
1470,685,4,2021-11-02 09:00:00,2021-11-02 10:00:00
1471,1012,7,2021-10-24 10:00:00,2021-10-24 11:00:00
1472,308,20,2021-10-05 12:00:00,2021-10-05 13:00:00
1473,273,17,2021-09-14 09:00:00,2021-09-14 10:00:00
1474,867,23,2021-10-08 20:00:00,2021-10-08 21:00:00
1475,1200,27,2021-11-07 12:00:00,2021-11-07 13:00:00
1476,1160,11,2021-10-18 14:00:00,2021-10-18 15:00:00
1477,811,11,2021-10-04 21:00:00,2021-10-04 22:00:00
1478,420,3,2021-10-18 10:00:00,2021-10-18 11:00:00
1479,375,24,2021-08-23 09:00:00,2021-08-23 10:00:00
1480,1027,14,2021-09-23 11:00:00,2021-09-23 12:00:00
1481,584,30,2021-08-27 12:00:00,2021-08-27 13:00:00
1482,21,16,2021-08-26 09:00:00,2021-08-26 10:00:00
1483,15,10,2021-10-31 10:00:00,2021-10-31 11:00:00
1484,1243,7,2021-11-09 19:00:00,2021-11-09 20:00:00
1485,1015,17,2021-09-24 12:00:00,2021-09-24 13:00:00
1486,117,28,2021-11-05 16:00:00,2021-11-05 17:00:00
1487,510,28,2021-10-18 12:00:00,2021-10-18 13:00:00
1488,975,17,2021-08-23 12:00:00,2021-08-23 13:00:00
1489,912,11,2021-10-18 10:00:00,2021-10-18 11:00:00
1490,1100,20,2021-09-26 19:00:00,2021-09-26 20:00:00
1491,279,22,2021-10-13 20:00:00,2021-10-13 21:00:00
1492,573,13,2021-10-03 17:00:00,2021-10-03 18:00:00
1493,214,4,2021-09-10 15:00:00,2021-09-10 16:00:00
1494,1239,30,2021-10-19 21:00:00,2021-10-19 22:00:00
1495,728,9,2021-09-29 10:00:00,2021-09-29 11:00:00
1496,553,18,2021-08-25 16:00:00,2021-08-25 17:00:00
1497,611,6,2021-09-11 17:00:00,2021-09-11 18:00:00
1498,248,0,2021-09-13 18:00:00,2021-09-13 19:00:00
1499,911,19,2021-10-23 20:00:00,2021-10-23 21:00:00
1500,1165,13,2021-11-12 15:00:00,2021-11-12 16:00:00
1501,1216,8,2021-08-25 16:00:00,2021-08-25 17:00:00
1502,158,10,2021-11-11 17:00:00,2021-11-11 18:00:00
1503,238,22,2021-10-06 18:00:00,2021-10-06 19:00:00
1504,990,3,2021-10-29 21:00:00,2021-10-29 22:00:00
1505,1439,1,2021-10-08 19:00:00,2021-10-08 20:00:00
1506,384,14,2021-10-21 09:00:00,2021-10-21 10:00:00
1507,474,27,2021-10-11 21:00:00,2021-10-11 22:00:00
1508,993,7,2021-10-08 10:00:00,2021-10-08 11:00:00
1509,696,29,2021-09-02 12:00:00,2021-09-02 13:00:00
1510,633,28,2021-09-30 14:00:00,2021-09-30 15:00:00
1511,380,12,2021-09-07 16:00:00,2021-09-07 17:00:00
1512,1445,7,2021-11-06 10:00:00,2021-11-06 11:00:00
1513,606,5,2021-09-16 15:00:00,2021-09-16 16:00:00
1514,108,25,2021-10-21 15:00:00,2021-10-21 16:00:00
1515,251,4,2021-11-09 20:00:00,2021-11-09 21:00:00
1516,608,5,2021-08-23 18:00:00,2021-08-23 19:00:00
1517,816,21,2021-08-27 19:00:00,2021-08-27 20:00:00
1518,1095,9,2021-10-19 11:00:00,2021-10-19 12:00:00
1519,68,15,2021-09-13 10:00:00,2021-09-13 11:00:00
1520,1338,1,2021-09-18 19:00:00,2021-09-18 20:00:00
1521,70,22,2021-09-22 12:00:00,2021-09-22 13:00:00
1522,885,1,2021-09-26 12:00:00,2021-09-26 13:00:00
1523,221,1,2021-10-12 10:00:00,2021-10-12 11:00:00
1524,49,23,2021-08-30 09:00:00,2021-08-30 10:00:00
1525,1269,12,2021-11-07 13:00:00,2021-11-07 14:00:00
1526,853,7,2021-10-07 13:00:00,2021-10-07 14:00:00
1527,1298,19,2021-11-06 12:00:00,2021-11-06 13:00:00
1528,963,17,2021-10-18 17:00:00,2021-10-18 18:00:00
1529,1110,18,2021-09-18 20:00:00,2021-09-18 21:00:00
1530,1022,4,2021-11-07 14:00:00,2021-11-07 15:00:00
1531,784,6,2021-09-25 18:00:00,2021-09-25 19:00:00
1532,201,5,2021-09-07 12:00:00,2021-09-07 13:00:00
1533,1208,3,2021-09-22 09:00:00,2021-09-22 10:00:00
1534,127,21,2021-08-24 13:00:00,2021-08-24 14:00:00
1535,832,11,2021-10-22 21:00:00,2021-10-22 22:00:00
1536,293,1,2021-10-14 11:00:00,2021-10-14 12:00:00
1537,365,20,2021-09-19 12:00:00,2021-09-19 13:00:00
1538,104,29,2021-11-10 09:00:00,2021-11-10 10:00:00
1539,461,18,2021-08-24 19:00:00,2021-08-24 20:00:00
1540,687,18,2021-09-12 17:00:00,2021-09-12 18:00:00
1541,788,2,2021-10-06 11:00:00,2021-10-06 12:00:00
1542,484,0,2021-10-16 17:00:00,2021-10-16 18:00:00
1543,651,24,2021-11-06 21:00:00,2021-11-06 22:00:00
1544,994,27,2021-09-10 11:00:00,2021-09-10 12:00:00
1545,374,23,2021-09-23 15:00:00,2021-09-23 16:00:00
1546,817,0,2021-09-22 17:00:00,2021-09-22 18:00:00
1547,981,13,2021-09-15 15:00:00,2021-09-15 16:00:00
1548,1211,28,2021-10-14 14:00:00,2021-10-14 15:00:00
1549,856,18,2021-10-23 15:00:00,2021-10-23 16:00:00
1550,146,7,2021-10-09 13:00:00,2021-10-09 14:00:00
1551,976,27,2021-08-29 17:00:00,2021-08-29 18:00:00
1552,474,21,2021-09-13 21:00:00,2021-09-13 22:00:00
1553,61,10,2021-09-26 14:00:00,2021-09-26 15:00:00
1554,707,15,2021-09-24 14:00:00,2021-09-24 15:00:00
1555,1245,2,2021-09-11 13:00:00,2021-09-11 14:00:00
1556,1187,0,2021-11-10 15:00:00,2021-11-10 16:00:00
1557,1363,10,2021-11-06 13:00:00,2021-11-06 14:00:00
1558,462,4,2021-08-30 13:00:00,2021-08-30 14:00:00
1559,800,5,2021-10-24 13:00:00,2021-10-24 14:00:00
1560,487,30,2021-09-28 11:00:00,2021-09-28 12:00:00
1561,816,13,2021-09-14 10:00:00,2021-09-14 11:00:00
1562,1021,21,2021-08-28 14:00:00,2021-08-28 15:00:00
1563,472,15,2021-11-01 14:00:00,2021-11-01 15:00:00
1564,887,25,2021-09-16 21:00:00,2021-09-16 22:00:00
1565,354,14,2021-10-22 19:00:00,2021-10-22 20:00:00
1566,124,17,2021-11-07 11:00:00,2021-11-07 12:00:00
1567,365,21,2021-10-10 11:00:00,2021-10-10 12:00:00
1568,706,10,2021-08-29 21:00:00,2021-08-29 22:00:00
1569,488,10,2021-09-10 14:00:00,2021-09-10 15:00:00
1570,1261,24,2021-11-06 15:00:00,2021-11-06 16:00:00
1571,461,23,2021-09-11 12:00:00,2021-09-11 13:00:00
1572,1214,7,2021-10-25 19:00:00,2021-10-25 20:00:00
1573,325,30,2021-08-31 20:00:00,2021-08-31 21:00:00
1574,427,15,2021-10-10 21:00:00,2021-10-10 22:00:00
1575,1035,5,2021-10-16 10:00:00,2021-10-16 11:00:00
1576,151,26,2021-10-14 20:00:00,2021-10-14 21:00:00
1577,610,4,2021-08-27 10:00:00,2021-08-27 11:00:00
1578,626,29,2021-08-23 13:00:00,2021-08-23 14:00:00
1579,814,28,2021-08-29 15:00:00,2021-08-29 16:00:00
1580,1315,4,2021-10-22 15:00:00,2021-10-22 16:00:00
1581,409,18,2021-10-09 18:00:00,2021-10-09 19:00:00
1582,1136,16,2021-10-31 09:00:00,2021-10-31 10:00:00
1583,458,29,2021-10-11 12:00:00,2021-10-11 13:00:00
1584,924,12,2021-09-20 13:00:00,2021-09-20 14:00:00
1585,785,12,2021-09-23 14:00:00,2021-09-23 15:00:00
1586,438,0,2021-09-02 14:00:00,2021-09-02 15:00:00
1587,152,30,2021-09-25 17:00:00,2021-09-25 18:00:00
1588,698,26,2021-10-28 17:00:00,2021-10-28 18:00:00
1589,397,23,2021-09-06 16:00:00,2021-09-06 17:00:00
1590,278,29,2021-08-30 14:00:00,2021-08-30 15:00:00
1591,1211,19,2021-10-28 15:00:00,2021-10-28 16:00:00
1592,991,7,2021-09-07 12:00:00,2021-09-07 13:00:00
1593,43,19,2021-10-26 10:00:00,2021-10-26 11:00:00
1594,695,11,2021-09-20 20:00:00,2021-09-20 21:00:00
1595,925,7,2021-10-15 11:00:00,2021-10-15 12:00:00
1596,1026,29,2021-10-17 14:00:00,2021-10-17 15:00:00
1597,470,29,2021-10-28 20:00:00,2021-10-28 21:00:00
1598,1201,8,2021-10-07 17:00:00,2021-10-07 18:00:00
1599,311,22,2021-11-06 09:00:00,2021-11-06 10:00:00
1600,115,13,2021-11-07 09:00:00,2021-11-07 10:00:00
1601,1310,0,2021-10-13 09:00:00,2021-10-13 10:00:00
1602,777,7,2021-10-06 09:00:00,2021-10-06 10:00:00
1603,629,14,2021-11-06 10:00:00,2021-11-06 11:00:00
1604,1153,23,2021-08-30 14:00:00,2021-08-30 15:00:00
1605,1014,20,2021-08-25 15:00:00,2021-08-25 16:00:00
1606,1070,14,2021-08-23 20:00:00,2021-08-23 21:00:00
1607,902,4,2021-10-26 12:00:00,2021-10-26 13:00:00
1608,1206,15,2021-10-11 14:00:00,2021-10-11 15:00:00
1609,580,2,2021-11-10 10:00:00,2021-11-10 11:00:00
1610,112,12,2021-09-01 12:00:00,2021-09-01 13:00:00
1611,954,9,2021-09-05 15:00:00,2021-09-05 16:00:00
1612,604,27,2021-09-23 14:00:00,2021-09-23 15:00:00
1613,422,2,2021-10-30 20:00:00,2021-10-30 21:00:00
1614,168,24,2021-11-12 14:00:00,2021-11-12 15:00:00
1615,1173,1,2021-11-04 17:00:00,2021-11-04 18:00:00
1616,940,29,2021-11-04 11:00:00,2021-11-04 12:00:00
1617,577,11,2021-11-01 19:00:00,2021-11-01 20:00:00
1618,767,24,2021-10-08 10:00:00,2021-10-08 11:00:00
1619,1434,29,2021-10-08 17:00:00,2021-10-08 18:00:00
1620,581,25,2021-08-29 18:00:00,2021-08-29 19:00:00
1621,642,18,2021-08-24 13:00:00,2021-08-24 14:00:00
1622,802,30,2021-11-12 15:00:00,2021-11-12 16:00:00
1623,1475,14,2021-10-19 15:00:00,2021-10-19 16:00:00
1624,1073,15,2021-10-30 09:00:00,2021-10-30 10:00:00
1625,1098,15,2021-11-02 20:00:00,2021-11-02 21:00:00
1626,486,8,2021-08-29 16:00:00,2021-08-29 17:00:00
1627,882,23,2021-10-04 21:00:00,2021-10-04 22:00:00
1628,1055,9,2021-09-05 10:00:00,2021-09-05 11:00:00
1629,1482,11,2021-08-27 12:00:00,2021-08-27 13:00:00
1630,334,19,2021-10-07 17:00:00,2021-10-07 18:00:00
1631,16,14,2021-10-12 19:00:00,2021-10-12 20:00:00
1632,801,21,2021-10-16 16:00:00,2021-10-16 17:00:00
1633,455,5,2021-11-01 09:00:00,2021-11-01 10:00:00
1634,290,13,2021-09-28 15:00:00,2021-09-28 16:00:00
1635,336,20,2021-10-23 20:00:00,2021-10-23 21:00:00
1636,1175,29,2021-10-19 13:00:00,2021-10-19 14:00:00
1637,755,15,2021-10-06 10:00:00,2021-10-06 11:00:00
1638,1456,6,2021-09-28 17:00:00,2021-09-28 18:00:00
1639,821,9,2021-09-18 17:00:00,2021-09-18 18:00:00
1640,919,12,2021-11-02 18:00:00,2021-11-02 19:00:00
1641,1397,19,2021-09-23 11:00:00,2021-09-23 12:00:00
1642,612,0,2021-09-18 10:00:00,2021-09-18 11:00:00
1643,1296,0,2021-09-19 19:00:00,2021-09-19 20:00:00
1644,734,28,2021-09-22 16:00:00,2021-09-22 17:00:00
1645,610,26,2021-11-11 19:00:00,2021-11-11 20:00:00
1646,895,14,2021-09-15 14:00:00,2021-09-15 15:00:00
1647,973,20,2021-10-09 13:00:00,2021-10-09 14:00:00
1648,625,9,2021-09-06 10:00:00,2021-09-06 11:00:00
1649,296,11,2021-09-08 14:00:00,2021-09-08 15:00:00
1650,1213,8,2021-08-26 10:00:00,2021-08-26 11:00:00
1651,621,22,2021-10-23 19:00:00,2021-10-23 20:00:00
1652,534,4,2021-09-19 17:00:00,2021-09-19 18:00:00
1653,314,22,2021-09-05 16:00:00,2021-09-05 17:00:00
1654,520,10,2021-11-03 17:00:00,2021-11-03 18:00:00
1655,1290,24,2021-10-06 10:00:00,2021-10-06 11:00:00
1656,729,14,2021-10-14 12:00:00,2021-10-14 13:00:00
1657,1092,1,2021-09-13 13:00:00,2021-09-13 14:00:00
1658,631,8,2021-10-19 09:00:00,2021-10-19 10:00:00
1659,57,20,2021-10-22 16:00:00,2021-10-22 17:00:00
1660,941,14,2021-11-07 15:00:00,2021-11-07 16:00:00
1661,1385,5,2021-10-25 13:00:00,2021-10-25 14:00:00
1662,1147,13,2021-11-03 14:00:00,2021-11-03 15:00:00
1663,918,17,2021-09-01 17:00:00,2021-09-01 18:00:00
1664,987,1,2021-11-08 11:00:00,2021-11-08 12:00:00
1665,15,17,2021-10-31 19:00:00,2021-10-31 20:00:00
1666,1103,26,2021-09-26 17:00:00,2021-09-26 18:00:00
1667,1129,22,2021-10-15 13:00:00,2021-10-15 14:00:00
1668,570,3,2021-10-15 16:00:00,2021-10-15 17:00:00
1669,471,9,2021-10-30 21:00:00,2021-10-30 22:00:00
1670,1131,9,2021-09-01 18:00:00,2021-09-01 19:00:00
1671,1407,7,2021-09-05 14:00:00,2021-09-05 15:00:00
1672,1051,6,2021-08-29 10:00:00,2021-08-29 11:00:00
1673,292,14,2021-10-31 17:00:00,2021-10-31 18:00:00
1674,1260,0,2021-11-11 17:00:00,2021-11-11 18:00:00
1675,215,29,2021-09-19 09:00:00,2021-09-19 10:00:00
1676,716,18,2021-11-03 10:00:00,2021-11-03 11:00:00
1677,396,1,2021-09-07 10:00:00,2021-09-07 11:00:00
1678,388,24,2021-10-23 11:00:00,2021-10-23 12:00:00
1679,530,19,2021-09-10 16:00:00,2021-09-10 17:00:00
1680,962,0,2021-10-16 18:00:00,2021-10-16 19:00:00
1681,494,4,2021-09-17 13:00:00,2021-09-17 14:00:00
1682,943,23,2021-08-27 17:00:00,2021-08-27 18:00:00
1683,114,5,2021-09-25 12:00:00,2021-09-25 13:00:00
1684,44,24,2021-10-24 16:00:00,2021-10-24 17:00:00
1685,1310,29,2021-09-18 15:00:00,2021-09-18 16:00:00
1686,1133,18,2021-09-15 14:00:00,2021-09-15 15:00:00
1687,1226,10,2021-10-10 09:00:00,2021-10-10 10:00:00
1688,137,9,2021-10-01 17:00:00,2021-10-01 18:00:00
1689,1361,4,2021-10-04 12:00:00,2021-10-04 13:00:00
1690,1276,0,2021-10-22 17:00:00,2021-10-22 18:00:00
1691,454,10,2021-09-29 19:00:00,2021-09-29 20:00:00
1692,1291,3,2021-10-13 20:00:00,2021-10-13 21:00:00
1693,219,15,2021-10-29 15:00:00,2021-10-29 16:00:00
1694,1312,4,2021-10-29 16:00:00,2021-10-29 17:00:00
1695,1019,17,2021-11-03 19:00:00,2021-11-03 20:00:00
1696,575,30,2021-08-25 20:00:00,2021-08-25 21:00:00
1697,343,8,2021-08-23 17:00:00,2021-08-23 18:00:00
1698,522,9,2021-09-30 18:00:00,2021-09-30 19:00:00
1699,283,22,2021-11-12 16:00:00,2021-11-12 17:00:00
1700,1317,20,2021-09-23 11:00:00,2021-09-23 12:00:00
1701,293,16,2021-09-12 16:00:00,2021-09-12 17:00:00
1702,1240,12,2021-09-29 20:00:00,2021-09-29 21:00:00
1703,1143,13,2021-10-15 15:00:00,2021-10-15 16:00:00
1704,862,12,2021-10-31 16:00:00,2021-10-31 17:00:00
